INDEX,FNAME,OPERATION,GROUP,AGGREGATE,MEMN,MDIM1,X1,MAXSB1,MAXSB2,MKIND,SPTRN,MSECT,MIO,OSVBAS,OSVOFF,ENG_UNITS,ENG_LTVAL11,ENG_LTVAL12,ENG_LTVAL21,ENG_LTVAL22,DESCRIPTION,MET_UNITS,MET_LTVAL11,MET_LTVAL12,MET_LTVAL21,MET_LTVAL22
129,./HSPF90/MUTSINTS.SEQ,MUTSIN,OUTPUT,ANY,MEAN,20,1,-3,1,2,0,0,0,0,94,any,0,1,0,1,Mean-valued output time series,any,0,1,0,1
128,./HSPF90/MUTSINTS.SEQ,MUTSIN,OUTPUT,ANY,POINT,20,1,-2,1,1,0,0,0,0,74,any,0,1,0,1,Point-valued output time series,any,0,1,0,1
184,./HSPF90/PERLNDTS.SEQ,PERLND,ATEMP,LAST,AIRTMP,1,1,1,1,2,0,1,1,0,144,Deg F,0,1,17.8,1.8,Estimated surf air temp over PLS,Deg C,0,1,17.8,1.8
140,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,SUM,AGWLI,1,1,1,1,2,0,0,2,0,350,in/iv,0,1,0,0.0394,Active groundwater lateral inflow to PLS,mm/iv,0,1,0,0.0394
159,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,LAST,ALICO2,1,1,1,1,2,0,0,2,0,1465,mg/l,0,1,0,1,Conc of CO2 in groundwater lateral inflow,mg/l,0,1,0,1
156,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,LAST,ALIDOX,1,1,1,1,2,0,0,2,0,1462,mg/l,0,1,0,1,Conc of DO in groundwater lateral inflow,mg/l,0,1,0,1
163,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,LAST,ALIQC,7,1,-1749,1,2,0,0,2,0,1715,qty/ft3,0,3630,0,102833,Conc of QUALGW in lat groundwater inflow,qty/l,0,3630,0,102833
153,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,LAST,ALITMP,1,1,1,1,2,0,0,2,0,1459,Deg F,-32,0.555,0,1,Temp of groundwater lateral inflow,Deg C,-32,0.555,0,1
142,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,NONE,CEPSC,5,1,5,1,2,0,0,2,0,352,none,0,1,0,1,Timeseries of intercep storage capacity,none,0,1,0,1
135,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,LAST,CLOUD,1,1,1,1,2,0,0,2,0,156,tenths,0,1,0,1,Cloud cover (range 0 thru 10),tenths,0,1,0,1
150,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,NONE,COVER,5,1,5,1,2,0,0,2,0,1232,none,0,1,0,1,Timeseries of erosion-related cover,none,0,1,0,1
132,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,LAST,DTMPG,1,1,1,1,2,0,0,2,0,153,Deg F,0,1,17.8,1.8,Measured dewpoint temp over PLS,Deg C,0,1,17.8,1.8
130,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,LAST,GATMP,1,1,1,1,2,0,0,2,0,115,Deg F,0,1,17.8,1.8,Measured air temp over PLS,Deg C,0,1,17.8,1.8
138,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,SUM,IFWLI,1,1,1,1,2,0,0,2,0,348,in/iv,0,1,0,0.0394,Interflow lateral inflow to PLS,mm/iv,0,1,0,0.0394
158,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,LAST,ILICO2,1,1,1,1,2,0,0,2,0,1464,mg/l,0,1,0,1,Conc of CO2 in interflow lateral inflow,mg/l,0,1,0,1
155,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,LAST,ILIDOX,1,1,1,1,2,0,0,2,0,1461,mg/l,0,1,0,1,Conc of DO in interflow lateral inflow,mg/l,0,1,0,1
162,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,LAST,ILIQC,10,1,-1748,1,2,0,0,2,0,1705,qty/ft3,0,3630,0,102833,Conc of QUALIF in lateral interflow inflow,qty/l,0,3630,0,102833
152,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,LAST,ILITMP,1,1,1,1,2,0,0,2,0,1458,Deg F,-32,0.555,0,1,Temp of interflow lateral inflow,Deg C,-32,0.555,0,1
145,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,NONE,INTFW,1,1,1,1,2,0,0,2,0,359,none,0,1,0,1,Timeseries of interflow inflow parameter,none,0,1,0,1
146,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,NONE,IRC,1,1,1,1,2,0,0,2,0,360,none,0,1,0,1,Timeseries of interflow recession parm,none,0,1,0,1
148,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,SUM,IRRINP,1,1,1,1,2,0,0,2,0,367,in/iv,0,1,0,0.0394,Input irrigation demand,mm/iv,0,1,0,0.0394
170,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,SUM,LIAMS,5,1,5,1,2,0,0,2,0,4912,lb/aciv,0,1,0,0.892,Lateral inflow of soln ammon to each layer,kg/haiv,0,1.12,0,1
171,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,SUM,LINO3,5,1,5,1,2,0,0,2,0,4917,lb/aciv,0,1,0,0.892,Lateral inflow of nitrate to each layer,kg/haiv,0,1.12,0,1
177,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,SUM,LIP4S,5,1,5,1,2,0,0,2,0,6800,lb/aciv,0,1,0,0.892,Lateral inflow of soln PO4 to each layer,kg/haiv,0,1.12,0,1
166,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,SUM,LIPSS,5,3,5,-3804,2,0,0,2,0,3765,lb/aciv,0,1,0,0.892,Lateral input of soln pest. to each layer,kg/haiv,0,1.12,0,1
167,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,SUM,LISDPS,2,3,2,-3804,2,0,0,2,0,3780,lb/aciv,0,1,0,0.892,Lateral input of sediment-associated pest.,kg/haiv,0,1.12,0,1
174,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,SUM,LISEDN,3,1,3,1,2,0,0,2,0,4932,lb/aciv,0,1,0,0.892,Lat inflow of sediment-associated N,kg/haiv,0,1.12,0,1
178,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,SUM,LISEDP,2,1,2,1,2,0,0,2,0,6805,lb/aciv,0,1,0,0.892,Lateral inflow of sediment-associated P,kg/haiv,0,1.12,0,1
172,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,SUM,LISLN,5,1,5,1,2,0,0,2,0,4922,lb/aciv,0,1,0,0.892,Lat inflow of soln lab ORGN to each layer,kg/haiv,0,1.12,0,1
173,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,SUM,LISRN,5,1,5,1,2,0,0,2,0,4927,lb/aciv,0,1,0,0.892,Lat inflow of soln ref ORGN to each layer,kg/haiv,0,1.12,0,1
181,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,SUM,LITRS,5,1,5,1,2,0,0,2,0,7392,lb/aciv,0,1,0,0.892,Lateral inflow of tracer to each layer,kg/haiv,0,1.12,0,1
147,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,NONE,LZETP,1,1,1,1,2,0,0,2,0,361,none,0,1,0,1,Timeseries of lower zone e-t parm,none,0,1,0,1
139,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,SUM,LZLI,1,1,1,1,2,0,0,2,0,349,in/iv,0,1,0,0.0394,Lower zone lateral inflow to PLS,mm/iv,0,1,0,0.0394
176,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,LAST,NIADCN,3,2,3,2,2,0,0,2,0,4941,mg/l,0,0.226635,0,0.01,Concentration of N to soil layer in precip,mg/l,0,0.226635,0,0.01
175,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,SUM,NIADFX,3,2,3,2,2,0,0,2,0,4935,lb/aciv,0,1,0,0.892,Atmospheric deposition of N to soil layer,kg/haiv,0,1.12,0,1
144,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,NONE,NSUR,1,1,1,1,2,0,0,2,0,358,none,0,1,0,1,Timeseries of overland Manning's n,none,0,1,0,1
169,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,LAST,PEADCN,3,3,-3804,3,2,0,0,2,0,3795,mg/l,0,0.226635,0,0.01,Concentration of pesticide form in precip,mg/l,0,0.226635,0,0.01
168,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,SUM,PEADFX,3,3,-3804,3,2,0,0,2,0,3786,lb/aciv,0,1,0,0.892,Atmospheric deposition of pesticide form,kg/haiv,0,1.12,0,1
141,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,SUM,PETINP,1,1,1,1,2,0,0,2,0,351,in/iv,0,1,0,0.0394,Input potential E-T from PLS,mm/iv,0,1,0,0.0394
180,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,LAST,PHADCN,2,2,2,2,2,0,0,2,0,6811,mg/l,0,0.226635,0,0.01,Concentration of P to soil layer in precip,mg/l,0,0.226635,0,0.01
179,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,SUM,PHADFX,2,2,2,2,2,0,0,2,0,6807,lb/aciv,0,1,0,0.892,Atmospheric deposition of P to soil layer,kg/haiv,0,1.12,0,1
165,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,LAST,PQADCN,10,1,-1745,1,2,0,0,2,0,1735,qty/ft3,0,3630,0,102833,Concentration of QUAL in precip over PLS,qty/l,0,3630,0,102833
164,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,SUM,PQADFX,10,1,-1745,1,2,0,0,2,0,1725,qty/aciv,0,1,0,0.4047,Atmospheric deposition of QUAL to PLS,qty/haiv,0,1,0,0.4047
131,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,SUM,PREC,1,1,1,1,2,0,0,2,0,116,in/iv,0,1,0,0.0394,Measured precipitation on PLS,mm/iv,0,1,0,0.0394
157,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,LAST,SLICO2,1,1,1,1,2,0,0,2,0,1463,mg/l,0,1,0,1,Conc of CO2 in surface lateral inflow,mg/l,0,1,0,1
154,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,LAST,SLIDOX,1,1,1,1,2,0,0,2,0,1460,mg/l,0,1,0,1,Conc of DO in surface lateral inflow,mg/l,0,1,0,1
160,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,SUM,SLIQO,10,1,-1747,1,2,0,0,2,0,1685,qty/aciv,0,1,0,0.4047,Lateral input of QUALOF to PLS,qty/haiv,0,1,0,0.4047
161,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,LAST,SLIQSP,10,1,-1746,1,2,0,0,2,0,1695,qty/ton,0,1,0,0.9072,Pot fac of QUALSD on lat sediment inflow,qty/tonn,0,1,0,0.9072
151,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,LAST,SLITMP,1,1,1,1,2,0,0,2,0,1457,Deg F,-32,0.555,0,1,Temp of surface lateral inflow,Deg C,-32,0.555,0,1
149,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,SUM,SLSED,1,1,1,1,2,0,0,2,0,1231,tn/aciv,0,1,0,0.4462,Lateral input of sediment to PLS,tne/haiv,0,1,0,0.4462
134,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,SUM,SOLRAD,1,1,1,1,2,0,0,2,0,155,Ly/iv,0,1,0,1,Measured solar radiation over PLS,Ly/iv,0,1,0,1
136,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,SUM,SURLI,1,1,1,1,2,0,0,2,0,346,in/iv,0,1,0,0.0394,Surface lateral inflow to PLS,mm/iv,0,1,0,0.0394
183,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,LAST,TRADCN,2,1,2,1,2,0,0,2,0,7399,mg/l,0,0.226635,0,0.01,Concentration of tracer to layer in precip,mg/l,0,0.226635,0,0.01
182,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,SUM,TRADFX,2,1,2,1,2,0,0,2,0,7397,lb/aciv,0,1,0,0.892,Atmospheric deposition of tracer to layer,kg/haiv,0,1.12,0,1
137,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,SUM,UZLI,1,1,1,1,2,0,0,2,0,347,in/iv,0,1,0,0.0394,Upper zone lateral inflow to PLS,mm/iv,0,1,0,0.0394
143,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,NONE,UZSN,1,1,1,1,2,0,0,2,0,357,none,0,1,0,1,Timeseries of upper zone storage nominal,none,0,1,0,1
133,./HSPF90/PERLNDTS.SEQ,PERLND,EXTNL,SUM,WINMOV,1,1,1,1,2,0,0,2,0,154,mi/iv,0,1,0,0.621,Measured wind movement over PLS,km/iv,0,1,0,0.621
300,./HSPF90/PERLNDTS.SEQ,PERLND,MSTLAY,LAST,FRAC,8,1,8,1,1,0,8,0,0,3652,/ivl,0,1,0,1,Fractional fluxes thru soil,/ivl,0,1,0,1
299,./HSPF90/PERLNDTS.SEQ,PERLND,MSTLAY,LAST,MST,5,1,5,1,1,0,8,1,0,3647,lb/ac,0,1,0,0.892,Water storages by zone,kg/ha,0,1.12,0,1
325,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,LAST,AGPLTN,1,1,1,1,1,0,10,0,0,5814,lb/ac,0,1,0,0.892,N in above-ground plant storage,kg/ha,0,1.12,0,1
345,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,AMIMB,5,1,5,1,2,0,10,0,0,6641,lb/aciv,0,1,0,0.892,Ammonia immobilization by layer & total,kg/haiv,0,1.12,0,1
344,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,AMNIT,5,1,5,1,2,0,10,0,0,6636,lb/aciv,0,1,0,0.892,Ammonia nitrification by layer & total,kg/haiv,0,1.12,0,1
359,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,AMUPA,5,1,5,1,2,0,10,0,0,6710,lb/aciv,0,1,0,0.892,Above-ground NH3 uptake by layer & total,kg/haiv,0,1.12,0,1
361,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,AMUPB,5,1,5,1,2,0,10,0,0,6720,lb/aciv,0,1,0,0.892,Below-ground NH3 uptake by layer & total,kg/haiv,0,1.12,0,1
356,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,AMVOL,5,1,5,1,2,0,10,0,0,6695,lb/aciv,0,1,0,0.892,Ammonia volatilization by layer & total,kg/haiv,0,1.12,0,1
331,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,LAST,AN,8,1,8,1,1,0,10,0,0,5844,lb/ac,0,1,0,0.892,N in groundwater layer storage,kg/ha,0,1.12,0,1
342,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,DENIF,5,1,5,1,2,0,10,0,0,6630,lb/aciv,0,1,0,0.892,Denitrification by layer & total,kg/haiv,0,1.12,0,1
329,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,LAST,IN,4,1,4,1,1,0,10,0,0,5832,lb/ac,0,1,0,0.892,N in upper auxil layer storage,kg/ha,0,1.12,0,1
326,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,LAST,LITTRN,1,1,1,1,1,0,10,0,0,5815,lb/ac,0,1,0,0.892,N in litter storage,kg/ha,0,1.12,0,1
330,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,LAST,LN,8,1,8,1,1,0,10,0,0,5836,lb/ac,0,1,0,0.892,N in lower layer storage,kg/ha,0,1.12,0,1
335,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,LAST,NDFCT,5,1,5,1,1,0,10,0,0,5866,lb/ac,0,1,0,0.892,"Plant uptake deficit by layer, and total",kg/ha,0,1.12,0,1
350,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,NFIXFX,5,1,5,1,2,0,10,0,0,6669,lb/aciv,0,1,0,0.892,Nitrogen fixation (4 layers and total),kg/haiv,0,1.12,0,1
347,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,NIADDR,3,2,3,2,2,0,10,0,0,6651,lb/aciv,0,1,0,0.892,Dry atmospheric deposition to PLS,kg/haiv,0,1.12,0,1
349,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,NIADEP,3,2,3,2,2,0,10,0,0,6663,lb/aciv,0,1,0,0.892,Total atmospheric deposition to PLS,kg/haiv,0,1.12,0,1
348,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,NIADWT,3,2,3,2,2,0,10,0,0,6657,lb/aciv,0,1,0,0.892,Wet atmospheric deposition to PLS,kg/haiv,0,1.12,0,1
355,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,NIIMB,5,1,5,1,2,0,10,0,0,6690,lb/aciv,0,1,0,0.892,Nitrate immobilization by layer & total,kg/haiv,0,1.12,0,1
324,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,LAST,NITIF,4,1,4,1,2,0,10,0,0,4793,lb/ac,0,1,0,0.892,Special Action inflow of nitrogen species,kg/ha,0,1.12,0,1
358,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,NIUPA,5,1,5,1,2,0,10,0,0,6705,lb/aciv,0,1,0,0.892,Above-ground NO3 uptake by layer & total,kg/haiv,0,1.12,0,1
360,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,NIUPB,5,1,5,1,2,0,10,0,0,6715,lb/aciv,0,1,0,0.892,Below-ground NO3 uptake by layer & total,kg/haiv,0,1.12,0,1
336,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,NUPTG,4,1,4,1,2,0,10,0,0,5904,lb/aciv,0,1,0,0.892,Plant uptake target by layer,kg/haiv,0,1.12,0,1
346,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,ORNMN,5,1,5,1,2,0,10,0,0,6646,lb/aciv,0,1,0,0.892,Organic N mineralization by layer & total,kg/haiv,0,1.12,0,1
369,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,PONH4,1,1,1,1,2,0,10,0,0,6744,lb/aciv,0,1,0,0.892,Total outflow of NH4 from the PLS,kg/haiv,0,1.12,0,1
371,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,PONITR,1,1,1,1,2,0,10,0,0,6746,lb/aciv,0,1,0,0.892,Tot outflow of N (NO3+NH4+ORGN) from PLS,kg/haiv,0,1.12,0,1
368,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,PONO3,1,1,1,1,2,0,10,0,0,6743,lb/aciv,0,1,0,0.892,Total outflow of NO3 from the PLS,kg/haiv,0,1.12,0,1
370,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,POORN,1,1,1,1,2,0,10,0,0,6745,lb/aciv,0,1,0,0.892,Total outflow of ORG N from the PLS,kg/haiv,0,1.12,0,1
357,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,REFRON,5,1,5,1,2,0,10,0,0,6700,lb/aciv,0,1,0,0.892,Refractory N conversion by layer & total,kg/haiv,0,1.12,0,1
362,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,RETAGN,1,1,1,1,2,0,10,0,0,6725,lb/aciv,0,1,0,0.892,Above-ground plant N return to litter,kg/haiv,0,1.12,0,1
365,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,RTLBN,5,1,5,1,2,0,10,0,0,6732,lb/aciv,0,1,0,0.892,Plant N return to labile by layer & total,kg/haiv,0,1.12,0,1
363,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,RTLLN,3,1,3,1,2,0,10,0,0,6726,lb/aciv,0,1,0,0.892,Litter return to labile by layer & total,kg/haiv,0,1.12,0,1
366,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,RTRBN,5,1,5,1,2,0,10,0,0,6737,lb/aciv,0,1,0,0.892,Plant N return to refrac by layer & total,kg/haiv,0,1.12,0,1
364,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,RTRLN,3,1,3,1,2,0,10,0,0,6729,lb/aciv,0,1,0,0.892,Litter return to refrac by layer & total,kg/haiv,0,1.12,0,1
337,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,SEDN,3,1,3,1,2,0,10,0,0,6611,lb/aciv,0,1,0,0.892,Outflows of sediment-associated N,kg/haiv,0,1.12,0,1
327,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,LAST,SN,8,1,8,1,1,0,10,0,0,5816,lb/ac,0,1,0,0.892,N in surface layer storage,kg/ha,0,1.12,0,1
367,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,SOSEDN,1,1,1,1,2,0,10,0,0,6742,lb/aciv,0,1,0,0.892,Outflow of sed-assoc N (orgN + ads NH3),kg/haiv,0,1.12,0,1
339,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,SSAMS,3,1,3,1,2,0,10,0,0,6619,lb/aciv,0,1,0,0.892,Fluxes of soln ammon in the subsoil,kg/haiv,0,1.12,0,1
341,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,SSNO3,3,1,3,1,2,0,10,0,0,6627,lb/aciv,0,1,0,0.892,Fluxes of nitrate in the subsoil,kg/haiv,0,1.12,0,1
352,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,SSSLN,3,1,3,1,2,0,10,0,0,6679,lb/aciv,0,1,0,0.892,Fluxes of soln labile ORGN in the subsoil,kg/haiv,0,1.12,0,1
354,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,SSSRN,3,1,3,1,2,0,10,0,0,6687,lb/aciv,0,1,0,0.892,Fluxes of soln refrac ORGN in the subsoil,kg/haiv,0,1.12,0,1
343,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,TDENIF,1,1,1,1,2,0,10,0,0,6635,lb/aciv,0,1,0,0.892,Total denitrification in the PLS,kg/haiv,0,1.12,0,1
332,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,LAST,TN,8,1,8,1,1,0,10,0,0,5852,lb/ac,0,1,0,0.892,"Total N in soil, by species",kg/ha,0,1.12,0,1
333,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,LAST,TNIT,5,1,5,1,1,0,10,0,0,5860,lb/ac,0,1,0,0.892,Total N stored in each layer (all species),kg/ha,0,1.12,0,1
334,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,LAST,TOTNIT,1,1,1,1,1,0,10,0,0,5865,lb/ac,0,1,0,0.892,Total N stored in the PLS (all species),kg/ha,0,1.12,0,1
338,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,TSAMS,5,1,5,1,2,0,10,0,0,6614,lb/aciv,0,1,0,0.892,Fluxes of soln ammon in the topsoil,kg/haiv,0,1.12,0,1
340,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,TSNO3,5,1,5,1,2,0,10,0,0,6622,lb/aciv,0,1,0,0.892,Fluxes of nitrate in the topsoil,kg/haiv,0,1.12,0,1
351,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,TSSLN,5,1,5,1,2,0,10,0,0,6674,lb/aciv,0,1,0,0.892,Fluxes of soln labile ORGN in the topsoil,kg/haiv,0,1.12,0,1
353,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,SUM,TSSRN,5,1,5,1,2,0,10,0,0,6682,lb/aciv,0,1,0,0.892,Fluxes of soln refrac ORGN in the topsoil,kg/haiv,0,1.12,0,1
328,./HSPF90/PERLNDTS.SEQ,PERLND,NITR,LAST,UN,8,1,8,1,1,0,10,0,0,5824,lb/ac,0,1,0,0.892,N in upper layer princ storage,kg/ha,0,1.12,0,1
315,./HSPF90/PERLNDTS.SEQ,PERLND,PEST,SUM,ADEGPS,3,1,-3804,1,2,0,9,0,0,4728,lb/aciv,0,1,0,0.892,Amount of degr. in groundw. layer,kg/haiv,0,1.12,0,1
305,./HSPF90/PERLNDTS.SEQ,PERLND,PEST,LAST,APS,3,3,3,-3804,1,0,9,0,0,4317,lb/ac,0,1,0,0.892,Amt of pest. in act. groundwater storage,kg/ha,0,1.12,0,1
303,./HSPF90/PERLNDTS.SEQ,PERLND,PEST,LAST,IPS,3,1,-3804,1,1,0,9,0,0,4305,lb/ac,0,1,0,0.892,Amt. of pestic. in upper auxil storage,kg/ha,0,1.12,0,1
314,./HSPF90/PERLNDTS.SEQ,PERLND,PEST,SUM,LDEGPS,3,1,-3804,1,2,0,9,0,0,4725,lb/aciv,0,1,0,0.892,Amount of degradation in lower layer,kg/haiv,0,1.12,0,1
304,./HSPF90/PERLNDTS.SEQ,PERLND,PEST,LAST,LPS,3,3,3,-3804,1,0,9,0,0,4308,lb/ac,0,1,0,0.892,Amt. of pestic. in lower layer storage,kg/ha,0,1.12,0,1
321,./HSPF90/PERLNDTS.SEQ,PERLND,PEST,SUM,PEADDR,3,3,-3804,3,2,0,9,0,0,4746,lb/aciv,0,1,0,0.892,Dry atmospheric deposition to PLS,kg/haiv,0,1.12,0,1
323,./HSPF90/PERLNDTS.SEQ,PERLND,PEST,SUM,PEADEP,3,3,-3804,3,2,0,9,0,0,4764,lb/aciv,0,1,0,0.892,Total atmospheric deposition to PLS,kg/haiv,0,1.12,0,1
322,./HSPF90/PERLNDTS.SEQ,PERLND,PEST,SUM,PEADWT,3,3,-3804,3,2,0,9,0,0,4755,lb/aciv,0,1,0,0.892,Wet atmospheric deposition to PLS,kg/haiv,0,1.12,0,1
319,./HSPF90/PERLNDTS.SEQ,PERLND,PEST,SUM,POPST,3,1,-3804,1,2,0,9,0,0,4740,lb/aciv,0,1,0,0.892,Total outflow of sol. pestic. from PLS,kg/haiv,0,1.12,0,1
312,./HSPF90/PERLNDTS.SEQ,PERLND,PEST,SUM,SDEGPS,3,1,-3804,1,2,0,9,0,0,4719,lb/aciv,0,1,0,0.892,Amount of degradation in surf. layer,kg/haiv,0,1.12,0,1
309,./HSPF90/PERLNDTS.SEQ,PERLND,PEST,SUM,SDPS,2,3,2,-3804,2,0,9,0,0,4689,lb/aciv,0,1,0,0.892,Outflow of sediment-associated pesticide,kg/haiv,0,1.12,0,1
318,./HSPF90/PERLNDTS.SEQ,PERLND,PEST,SUM,SOPEST,3,1,-3804,1,2,0,9,0,0,4737,lb/aciv,0,1,0,0.892,Total surface outflow of pesticide,kg/haiv,0,1.12,0,1
317,./HSPF90/PERLNDTS.SEQ,PERLND,PEST,SUM,SOSDPS,3,1,-3804,1,2,0,9,0,0,4734,lb/aciv,0,1,0,0.892,Total outflow of sed-assoc. pesticide,kg/haiv,0,1.12,0,1
301,./HSPF90/PERLNDTS.SEQ,PERLND,PEST,LAST,SPS,3,3,3,-3804,1,0,9,0,0,4287,lb/ac,0,1,0,0.892,Amt. of pestic. in surface storage,kg/ha,0,1.12,0,1
311,./HSPF90/PERLNDTS.SEQ,PERLND,PEST,SUM,SSPSS,3,3,3,-3804,2,0,9,0,0,4710,lb/aciv,0,1,0,0.892,Fluxes of soln pest. for subsoil layers,kg/haiv,0,1.12,0,1
316,./HSPF90/PERLNDTS.SEQ,PERLND,PEST,SUM,TDEGPS,3,1,-3804,1,2,0,9,0,0,4731,lb/aciv,0,1,0,0.892,Total amount of degradation in soil,kg/haiv,0,1.12,0,1
320,./HSPF90/PERLNDTS.SEQ,PERLND,PEST,SUM,TOPST,3,1,-3804,1,2,0,9,0,0,4743,lb/aciv,0,1,0,0.892,Total outflow of pest. from PLS,kg/haiv,0,1.12,0,1
308,./HSPF90/PERLNDTS.SEQ,PERLND,PEST,LAST,TOTPST,3,1,-3804,1,1,0,9,0,0,4350,lb/ac,0,1,0,0.892,Total amount of pesticide in the soil,kg/ha,0,1.12,0,1
